total_week,country_code,total_books,after,treated,deaths,cases,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,close_public_transport,stay_at_home_requirements,nacionaltravel,internationaltravel,after_treated
57,BGR,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,BRA,258.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,CAN,294.0,0,1,0.0,31.0,0,0,0,0,0,0,0,0,0
57,CHE,23.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,CHL,131.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,CHN,8.0,0,1,2700.0,121624.0,1,1,0,1,1,0,1,0,0
57,COL,9.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,DEU,458.0,0,1,0.0,36.0,0,0,0,0,0,0,0,0,0
57,DNK,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,ESP,557.0,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0
57,EST,16.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,FIN,417.0,0,1,0.0,5.0,0,0,0,0,0,0,0,0,0
57,FRA,139.0,0,1,0.0,34.0,0,0,0,0,0,0,0,0,0
57,GBR,732.0,0,1,0.0,11.0,0,0,0,0,0,0,0,0,0
57,GRC,29.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,HKG,5.0,0,1,0.0,76.0,1,0,1,0,0,0,0,1,0
57,HUN,7.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,IDN,39.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,IND,305.0,0,1,0.0,5.0,0,0,0,0,0,0,0,0,0
57,IRL,20.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,ISR,44.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,ITA,631.0,0,1,0.0,6.0,0,0,0,0,0,0,0,1,0
57,JPN,7.0,0,1,0.0,84.0,0,0,0,0,0,0,0,0,0
57,LVA,6.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,MEX,204.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,NLD,212.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,NOR,125.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,PER,16.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,PHL,38.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0
57,POL,13.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,PRT,118.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,ROU,87.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,RUS,11.0,0,1,0.0,6.0,0,0,0,0,0,0,0,0,0
57,SGP,27.0,0,1,0.0,76.0,0,0,0,1,0,0,0,1,0
57,SVK,8.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,SWE,411.0,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0
57,TUR,135.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,URY,55.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
57,USA,4382.0,0,1,7.0,92.0,0,0,0,0,0,0,0,0,0
58,ARG,43.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,AUS,457.0,0,1,0.0,97.0,0,0,0,0,0,0,0,1,0
58,AUT,76.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,BEL,151.0,0,1,0.0,6.0,0,0,0,0,0,0,0,0,0
58,BGR,13.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,BRA,175.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,CAN,379.0,0,1,0.0,52.0,0,0,0,0,0,0,0,0,0
58,CHE,26.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,CHL,218.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,CHN,10.0,0,1,9068.0,423956.0,1,1,1,1,1,1,1,0,0
58,COL,10.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,DEU,263.0,0,1,0.0,88.0,0,0,0,0,0,0,0,0,0
58,DNK,11.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,ESP,167.0,0,1,0.0,8.0,0,0,0,0,0,0,0,0,0
58,EST,3.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,FIN,436.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
58,FRA,362.0,0,1,0.0,52.0,0,0,0,0,0,0,0,0,0
58,GBR,606.0,0,1,0.0,229.0,0,0,0,0,0,0,0,0,0
58,GRC,24.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,HKG,12.0,0,1,6.0,157.0,1,1,1,0,0,0,0,1,0
58,HUN,25.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,IDN,29.0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
58,IND,237.0,0,1,0.0,21.0,0,0,0,0,0,0,0,0,0
58,IRL,18.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,ISR,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
58,ITA,1085.0,0,1,0.0,17.0,0,0,0,0,0,0,0,1,0
58,JPN,38.0,0,1,0.0,159.0,0,0,0,0,0,0,0,1,0
58,LVA,13.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,MEX,112.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,NLD,239.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,NOR,39.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,PER,12.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,PHL,33.0,0,1,7.0,17.0,0,0,0,0,0,0,0,1,0
58,POL,69.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,PRT,146.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,ROU,42.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
58,RUS,8.0,0,1,0.0,14.0,0,0,0,0,0,0,0,1,0
58,SGP,30.0,0,1,0.0,201.0,0,0,0,1,0,0,0,1,0
58,SVK,6.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,SWE,511.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
58,TUR,30.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
58,URY,36.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
58,USA,4255.0,0,1,7.0,162.0,0,0,0,0,0,0,0,0,0
59,ARG,61.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,AUS,499.0,0,1,0.0,105.0,0,0,0,0,0,0,0,1,0
59,AUT,88.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,BEL,130.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
59,BGR,32.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,BRA,181.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,CAN,268.0,0,1,0.0,71.0,0,0,0,0,0,0,0,0,0
59,CHE,18.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,CHL,168.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,CHN,6.0,0,1,19106.0,792498.0,1,1,1,1,1,1,1,0,0
59,COL,97.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,DEU,318.0,0,1,0.0,110.0,0,0,0,0,0,0,0,0,0
59,DNK,24.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,ESP,208.0,0,1,0.0,14.0,0,0,0,0,0,0,0,0,0
59,EST,5.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,FIN,434.0,0,1,0.0,13.0,0,0,0,0,0,0,0,1,0
59,FRA,97.0,0,1,2.0,79.0,0,0,0,0,0,0,0,0,0
59,GBR,638.0,0,1,0.0,338.0,0,0,0,0,0,0,0,0,0
59,GRC,16.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,HKG,5.0,0,1,7.0,359.0,1,1,1,0,0,0,0,1,0
59,HUN,34.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,IDN,39.0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
59,IND,503.0,0,1,0.0,21.0,0,0,0,0,0,0,0,0,0
59,IRL,23.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,ISR,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
59,ITA,1058.0,0,1,0.0,21.0,0,0,0,0,0,0,0,1,0
59,JPN,16.0,0,1,4.0,271.0,0,0,0,0,0,0,0,1,0
59,LVA,12.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,MEX,74.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,NLD,220.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,NOR,73.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,PER,9.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,PHL,48.0,0,1,7.0,21.0,0,0,0,0,0,0,0,1,0
59,POL,113.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,PRT,114.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,ROU,42.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
59,RUS,7.0,0,1,0.0,14.0,0,0,0,0,0,0,0,1,0
59,SGP,19.0,0,1,0.0,414.0,0,0,0,1,0,0,0,1,0
59,SVK,2.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,SWE,404.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
59,TUR,28.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
59,URY,58.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
59,USA,3830.0,0,1,7.0,188.0,0,0,0,0,0,0,0,0,0
60,ARG,49.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,AUS,493.0,0,1,0.0,105.0,0,0,0,0,0,0,0,1,0
60,AUT,80.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,BEL,192.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
60,BGR,11.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,BRA,149.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,CAN,276.0,0,1,0.0,92.0,0,0,0,0,0,0,0,0,0
60,CHE,24.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,CHL,365.0,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0
60,CHN,14.0,0,1,30670.0,1050760.0,1,1,1,1,1,1,1,0,0
60,COL,76.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,DEU,409.0,0,1,0.0,112.0,0,0,0,0,0,0,0,0,0
60,DNK,34.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,ESP,197.0,0,1,0.0,14.0,0,0,0,0,0,0,0,0,0
60,EST,12.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,FIN,425.0,0,1,0.0,15.0,0,0,0,0,0,0,0,1,0
60,FRA,150.0,0,1,7.0,84.0,0,0,0,0,0,0,0,0,0
60,GBR,693.0,0,1,0.0,404.0,0,0,0,0,0,0,0,0,0
60,GRC,17.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,HKG,7.0,0,1,12.0,464.0,1,1,1,0,0,0,0,1,0
60,HUN,29.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,IDN,13.0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
60,IND,395.0,0,1,0.0,21.0,0,0,0,0,0,0,0,0,0
60,IRL,18.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,ISR,24.0,0,1,0.0,3.0,0,0,0,0,0,0,0,1,0
60,ITA,550.0,0,1,6.0,249.0,0,0,0,0,0,0,0,1,0
60,JPN,61.0,0,1,13.0,724.0,0,0,0,0,0,0,0,1,0
60,LVA,16.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,MEX,81.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,NLD,228.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,NOR,66.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,PER,5.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,PHL,64.0,0,1,7.0,21.0,0,0,0,0,0,0,0,1,0
60,POL,18.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,PRT,183.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,ROU,44.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
60,RUS,3.0,0,1,0.0,14.0,0,0,0,0,0,0,0,1,0
60,SGP,14.0,0,1,0.0,585.0,0,0,0,1,0,0,0,1,0
60,SVK,3.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,SWE,570.0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0
60,TUR,34.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
60,URY,73.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
60,USA,4065.0,0,1,7.0,215.0,0,0,0,0,0,0,0,0,0
61,ARG,36.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,AUS,467.0,0,1,1.0,127.0,0,0,0,0,0,0,0,1,0
61,AUT,71.0,0,1,0.0,33.0,0,0,0,0,0,0,0,0,0
61,BEL,227.0,0,1,0.0,8.0,0,0,0,0,0,0,0,0,0
61,BGR,9.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,BRA,209.0,0,1,0.0,16.0,0,0,0,0,0,0,0,0,0
61,CAN,271.0,0,1,0.0,261.0,0,0,0,0,0,0,0,0,0
61,CHE,19.0,0,1,0.0,63.0,0,0,0,0,0,0,0,0,0
61,CHL,134.0,0,1,0.0,21.0,0,0,0,0,0,0,0,0,0
61,CHN,13.0,0,1,38416.0,1098552.0,1,1,0,1,1,0,1,0,0
61,COL,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,DEU,843.0,0,1,0.0,315.0,0,0,0,0,0,0,0,0,0
61,DNK,26.0,0,1,0.0,9.0,0,0,0,0,0,0,0,0,0
61,ESP,198.0,0,1,0.0,197.0,0,0,0,0,0,0,0,0,0
61,EST,4.0,0,1,0.0,4.0,0,0,0,0,0,0,0,0,0
61,FIN,516.0,0,1,0.0,36.0,0,0,0,0,0,0,0,1,0
61,FRA,226.0,0,1,12.0,369.0,0,0,0,1,0,0,0,0,0
61,GBR,557.0,0,1,0.0,788.0,0,0,0,0,0,0,0,0,0
61,GRC,22.0,0,1,0.0,19.0,0,0,0,0,0,0,0,0,0
61,HKG,6.0,0,1,14.0,631.0,1,1,1,0,0,0,0,1,0
61,HUN,22.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,IDN,33.0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
61,IND,296.0,0,1,0.0,21.0,0,0,0,0,0,0,0,0,0
61,IRL,20.0,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0
61,ISR,25.0,0,1,0.0,26.0,0,0,0,0,0,0,0,1,0
61,ITA,556.0,0,1,130.0,5369.0,1,1,1,1,0,1,1,1,0
61,JPN,44.0,0,1,29.0,1483.0,0,0,0,0,0,0,0,1,0
61,LVA,12.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,MEX,60.0,0,1,0.0,10.0,0,0,0,0,0,0,0,0,0
61,NLD,201.0,0,1,0.0,35.0,0,0,0,0,0,0,0,0,0
61,NOR,153.0,0,1,0.0,42.0,0,0,0,0,0,0,0,0,0
61,PER,4.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,PHL,30.0,0,1,7.0,21.0,0,0,0,0,0,0,0,1,0
61,POL,31.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,PRT,172.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,ROU,41.0,0,1,0.0,11.0,0,0,0,0,0,0,0,1,0
61,RUS,13.0,0,1,0.0,14.0,0,0,0,0,0,0,0,1,0
61,SGP,17.0,0,1,0.0,667.0,0,0,0,1,0,0,0,1,0
61,SVK,5.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,SWE,534.0,0,1,0.0,46.0,0,0,0,0,0,0,0,0,0
61,TUR,10.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
61,URY,38.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
61,USA,5247.0,0,1,11.0,296.0,0,0,0,0,0,0,0,0,0
62,ARG,31.0,0,1,1.0,25.0,0,0,0,0,0,0,0,0,0
62,AUS,464.0,0,1,13.0,375.0,0,0,0,0,0,0,0,1,0
62,AUT,80.0,0,1,0.0,347.0,0,0,0,0,0,0,0,0,0
62,BEL,172.0,0,1,0.0,572.0,0,0,0,0,0,0,0,0,0
62,BGR,12.0,0,1,0.0,4.0,0,0,0,0,0,0,0,0,0
62,BRA,212.0,0,1,0.0,127.0,0,0,0,0,0,0,0,0,0
62,CAN,247.0,0,1,2.0,782.0,0,0,0,0,0,0,0,0,0
62,CHE,17.0,0,1,4.0,1121.0,0,0,1,1,0,0,0,0,0
62,CHL,91.0,0,1,0.0,88.0,0,0,0,0,0,0,0,0,0
62,CHN,19.0,0,1,42120.0,1125588.0,1,1,0,1,0,0,1,0,0
62,COL,7.0,0,1,0.0,3.0,0,0,0,0,0,0,0,0,0
62,DEU,381.0,0,1,0.0,2992.0,1,0,0,0,0,0,0,0,0
62,DNK,19.0,0,1,0.0,111.0,0,0,0,0,0,0,0,0,0
62,ESP,172.0,0,1,38.0,2339.0,0,0,0,0,0,0,0,0,0
62,EST,2.0,0,1,0.0,38.0,0,0,0,0,0,0,0,0,0
62,FIN,465.0,0,1,2.0,138.0,0,0,0,0,0,0,0,1,0
62,FRA,235.0,0,1,62.0,3777.0,1,0,1,1,0,0,0,0,0
62,GBR,637.0,0,1,10.0,4341.0,0,0,0,0,0,0,0,0,0
62,GRC,74.0,0,1,0.0,218.0,0,0,1,0,0,0,0,0,0
62,HKG,6.0,0,1,15.0,739.0,1,0,1,0,0,0,0,1,0
62,HUN,10.0,0,1,0.0,17.0,0,0,0,0,0,0,0,0,0
62,IDN,30.0,0,1,0.0,22.0,1,0,0,0,0,0,0,1,0
62,IND,335.0,0,1,0.0,172.0,0,0,0,0,0,0,0,0,0
62,IRL,21.0,0,1,0.0,70.0,0,0,0,0,0,0,0,0,0
62,ISR,24.0,0,1,0.0,203.0,0,0,0,0,0,0,0,1,0
62,ITA,637.0,0,1,1182.0,29379.0,1,1,1,1,0,1,1,1,0
62,JPN,36.0,0,1,48.0,2659.0,1,0,0,0,0,0,1,1,0
62,LVA,6.0,0,1,0.0,8.0,0,0,0,0,0,0,0,1,0
62,MEX,118.0,0,1,0.0,39.0,0,0,0,0,0,0,0,0,0
62,NLD,315.0,0,1,5.0,1046.0,0,0,0,0,0,0,0,0,0
62,NOR,38.0,0,1,0.0,631.0,0,0,0,0,0,0,0,0,0
62,PER,4.0,0,1,4.0,8.0,0,0,0,0,0,0,0,0,0
62,PHL,64.0,0,1,7.0,33.0,0,0,0,0,0,0,0,1,0
62,POL,40.0,0,1,0.0,23.0,0,0,0,0,0,0,0,0,0
62,PRT,166.0,0,1,0.0,80.0,0,0,0,0,0,0,0,0,0
62,ROU,57.0,0,1,0.0,49.0,0,0,0,0,0,0,0,1,0
62,RUS,7.0,0,1,0.0,56.0,0,0,0,0,0,0,1,1,0
62,SGP,23.0,0,1,0.0,863.0,0,0,0,1,0,0,0,1,0
62,SVK,5.0,0,1,0.0,5.0,0,0,0,0,0,0,0,0,0
62,SWE,374.0,0,1,0.0,750.0,0,0,0,0,0,0,0,1,0
62,TUR,23.0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0
62,URY,17.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0
62,USA,4060.0,0,1,183.0,3214.0,0,0,0,0,0,0,0,1,0
63,ARG,25.0,1,1,10.0,177.0,0,0,0,0,0,0,0,0,1
63,AUS,378.0,1,1,21.0,1201.0,0,0,0,0,0,0,0,1,1
63,AUT,77.0,1,1,4.0,2880.0,0,0,0,0,0,0,0,1,1
63,BEL,166.0,1,1,17.0,3268.0,0,0,0,0,0,0,0,0,1
63,BGR,10.0,1,1,7.0,137.0,1,0,0,1,0,0,0,0,1
63,BRA,400.0,1,1,0.0,992.0,0,0,0,0,0,0,0,0,1
63,CAN,266.0,1,1,30.0,3140.0,0,0,0,0,0,0,0,0,1
63,CHE,38.0,1,1,71.0,6867.0,0,0,1,1,0,0,0,0,1
63,CHL,125.0,1,1,0.0,359.0,0,0,0,0,0,0,0,0,1
63,CHN,23.0,1,1,44294.0,1131092.0,1,1,0,1,0,0,1,0,1
63,COL,4.0,1,1,0.0,91.0,0,0,0,1,0,0,0,0,1
63,DEU,326.0,1,1,37.0,18039.0,1,0,0,0,0,0,0,0,1
63,DNK,10.0,1,1,3.0,3901.0,0,0,0,1,0,0,0,1,1
63,ESP,165.0,1,1,789.0,26743.0,1,0,0,0,0,0,1,1,1
63,EST,3.0,1,1,0.0,419.0,0,0,0,0,0,0,0,0,1
63,FIN,512.0,1,1,10.0,1249.0,0,0,0,0,0,0,0,1,1
63,FRA,79.0,1,1,415.0,20365.0,1,0,1,1,0,0,0,0,1
63,GBR,614.0,1,1,216.0,25239.0,0,0,0,0,0,0,0,0,1
63,GRC,26.0,1,1,10.0,1109.0,1,0,1,0,0,0,0,0,1
63,HKG,16.0,1,1,24.0,909.0,1,0,1,0,0,0,0,1,1
63,HUN,29.0,1,1,1.0,125.0,0,0,0,0,0,0,0,1,1
63,IDN,37.0,1,1,16.0,396.0,1,0,1,0,0,0,0,1,1
63,IND,277.0,1,1,8.0,531.0,1,0,0,0,0,0,0,0,1
63,IRL,17.0,1,1,7.0,489.0,0,0,0,1,0,0,0,0,1
63,ISR,17.0,1,1,0.0,716.0,0,0,1,1,0,0,0,1,1
63,ITA,633.0,1,1,7453.0,110460.0,1,1,1,1,0,1,1,1,1
63,JPN,15.0,1,1,124.0,4802.0,1,0,0,0,0,0,1,1,1
63,LVA,9.0,1,1,0.0,107.0,0,0,0,1,0,0,0,1,1
63,MEX,73.0,1,1,0.0,154.0,0,0,0,0,0,0,0,0,1
63,NLD,197.0,1,1,59.0,5799.0,0,0,0,1,0,0,0,0,1
63,NOR,43.0,1,1,6.0,5212.0,0,0,0,1,0,0,0,0,1
63,PER,10.0,1,1,20.0,153.0,0,0,0,1,0,0,0,0,1
63,PHL,45.0,1,1,29.0,469.0,1,0,0,0,0,0,0,1,1
63,POL,70.0,1,1,9.0,408.0,0,0,0,0,0,0,0,0,1
63,PRT,156.0,1,1,0.0,715.0,1,0,1,1,0,0,0,1,1
63,ROU,29.0,1,1,0.0,477.0,1,0,1,1,0,0,0,1,1
63,RUS,4.0,1,1,0.0,252.0,0,0,0,0,0,0,1,1,1
63,SGP,23.0,1,1,0.0,1304.0,0,0,0,1,0,0,0,1,1
63,SVK,3.0,1,1,0.0,126.0,0,0,0,1,0,0,0,1,1
63,SWE,379.0,1,1,19.0,5121.0,0,0,0,1,0,0,0,1,1
63,TUR,27.0,1,1,0.0,18.0,0,0,0,0,0,0,0,1,1
63,URY,23.0,1,1,0.0,18.0,0,0,0,0,0,0,0,0,1
63,USA,3605.0,1,1,622.0,25105.0,0,0,0,0,0,0,0,1,1
64,ARG,46.0,1,1,20.0,852.0,1,0,1,1,0,0,0,1,1
64,AUS,375.0,1,1,41.0,5489.0,0,0,0,1,0,0,1,1,1
64,AUT,88.0,1,1,46.0,14793.0,1,1,1,1,1,1,1,1,1
64,BEL,255.0,1,1,229.0,14055.0,1,1,1,1,0,0,1,1,1
64,BGR,20.0,1,1,18.0,782.0,1,0,1,1,0,0,1,1,1
64,BRA,212.0,1,1,124.0,10147.0,1,0,0,1,0,0,1,1,1
64,CAN,217.0,1,1,245.0,16334.0,1,0,0,1,0,0,0,1,1
64,CHE,37.0,1,1,468.0,31346.0,1,1,1,1,0,0,0,1,1
64,CHL,158.0,1,1,1.0,2680.0,1,1,1,1,0,0,0,1,1
64,CHN,11.0,1,1,45390.0,1133346.0,1,1,0,1,0,0,1,0,1
64,COL,8.0,1,1,2.0,927.0,1,0,1,1,0,0,0,1,1
64,DEU,369.0,1,1,189.0,81594.0,1,0,1,1,0,0,1,1,1
64,DNK,18.0,1,1,52.0,8075.0,1,0,0,1,1,0,1,1,1
64,ESP,160.0,1,1,6518.0,128115.0,1,1,1,1,1,1,1,1,1
64,EST,22.0,1,1,0.0,1870.0,1,0,1,0,0,0,1,1,1
64,FIN,412.0,1,1,44.0,3992.0,0,1,1,1,0,0,1,1,1
64,FRA,150.0,1,1,2373.0,77626.0,1,1,1,1,1,0,1,1,1
64,GBR,576.0,1,1,2318.0,94120.0,0,0,0,0,0,0,0,0,1
64,GRC,23.0,1,1,56.0,3203.0,1,1,1,1,1,0,0,1,1
64,HKG,3.0,1,1,28.0,1552.0,1,0,1,0,0,0,0,1,1
64,HUN,8.0,1,1,17.0,539.0,1,1,1,1,1,0,1,1,1
64,IDN,8.0,1,1,172.0,2177.0,1,0,1,0,0,0,0,1,1
64,IND,316.0,1,1,28.0,1581.0,1,0,1,1,0,0,1,1,1
64,IRL,11.0,1,1,19.0,3615.0,1,0,1,1,0,0,0,0,1
64,ISR,37.0,1,1,3.0,3854.0,1,1,1,1,1,0,0,1,1
64,ITA,773.0,1,1,25377.0,295971.0,1,1,1,1,1,1,1,1,1
64,JPN,22.0,1,1,235.0,6817.0,1,0,0,0,0,0,1,1,1
64,LVA,2.0,1,1,0.0,614.0,1,0,1,1,0,0,0,1,1
64,MEX,81.0,1,1,8.0,1227.0,0,0,0,0,0,0,0,0,1
64,NLD,333.0,1,1,622.0,21794.0,1,1,1,1,0,0,0,1,1
64,NOR,54.0,1,1,40.0,12509.0,1,1,0,1,1,0,1,1,1
64,PER,3.0,1,1,139.0,1497.0,1,1,1,1,1,1,1,1,1
64,PHL,61.0,1,1,122.0,1665.0,1,1,1,1,1,1,1,1,1
64,POL,135.0,1,1,36.0,2616.0,1,1,1,0,0,0,1,1,1
64,PRT,163.0,1,1,38.0,5912.0,1,1,1,1,0,0,0,1,1
64,ROU,32.0,1,1,3.0,1987.0,1,1,1,1,0,0,0,1,1
64,RUS,7.0,1,1,4.0,1476.0,0,0,1,1,0,0,1,1,1
64,SGP,12.0,1,1,4.0,2439.0,0,0,1,1,0,0,0,1,1
64,SVK,4.0,1,1,4.0,771.0,1,1,1,1,1,0,1,1,1
64,SWE,321.0,1,1,220.0,10961.0,0,0,0,1,0,0,0,1,1
64,TUR,25.0,1,1,48.0,2620.0,1,1,1,0,0,0,0,1,1
64,URY,34.0,1,1,0.0,655.0,1,0,1,0,0,0,1,1,1
64,USA,3975.0,1,1,4298.0,229394.0,1,0,0,1,0,0,1,1,1
65,ARG,42.0,1,1,77.0,3601.0,1,1,1,1,1,1,1,1,1
65,AUS,449.0,1,1,79.0,19667.0,1,1,1,1,0,0,1,1,1
65,AUT,98.0,1,1,340.0,46970.0,1,1,1,1,1,1,1,1,1
65,BEL,419.0,1,1,1681.0,46438.0,1,1,1,1,0,1,1,1,1
65,BGR,24.0,1,1,30.0,1895.0,1,0,1,1,0,1,1,1,1
65,BRA,262.0,1,1,1118.0,42619.0,1,1,0,1,1,0,1,1,1
